sample_id,group_id,split_role,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,top_heat_fraction,bottom_heat_fraction,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K,solver_peak_minus_projected_peak_K,energy_balance_relative_error
p1g_g011_t1_b0_p0,p1g_g011,train,1400.0,20.0,4.0,4,edge_balanced,offset,33.8385966796867,28.035945673939402,0.9871754812328374,0.012824518885751885,0.5271743182638543,0.01878655096096978,3.673892989243768,0.5466249054648529,0.655290342943033,0.0025121756597741296,-1.185892668786881e-10
p1g_g011_t1_b0_p1,p1g_g011,train,1400.0,20.0,6.0,4,edge_balanced,offset,50.75789501801273,42.053918509424825,0.9871754811974286,0.012824518885292081,0.7907614773885576,0.01878655096146052,5.510839483858888,0.8199373581985583,0.9829355143983776,0.0037682634883822175,-8.272063820961388e-11
p1g_g011_t1_b1_p0,p1g_g011,train,1400.0,120.0,4.0,4,edge_balanced,offset,32.84908544364913,24.50864903148452,0.9542271894635271,0.045772810654478455,1.1439749085653563,0.0460704467536737,5.642550674992094,1.220139275081749,1.9895264717093255,0.0020932455977344944,-1.1800559140962008e-10
p1g_g011_t1_b1_p1,p1g_g011,train,1400.0,120.0,6.0,4,edge_balanced,offset,49.27362816400631,36.762973545956484,0.9542271894292634,0.04577281065296015,1.7159623627945124,0.046070446753831776,8.463826012265656,1.830208912550404,2.984289707459766,0.003139868394612222,-8.222361680410017e-11
p1g_g012_t0_b0_p0,p1g_g012,train,1000.0,20.0,4.0,6,edge_balanced,offset,43.13763667375207,38.73238369282156,0.982334086931629,0.017665913188531286,0.552007584534645,0.014241164283128566,2.5044938896698454,0.5369814729750715,0.8324148190299638,0.061846339120165794,-1.201603330724943e-10
p1g_g012_t0_b0_p1,p1g_g012,train,1000.0,20.0,6.0,6,edge_balanced,offset,64.7064550085808,58.098575537234865,0.9823340868971927,0.017665913187927155,0.828011376787459,0.014241164283368605,3.7567408344369824,0.8054722094632893,1.2486222285104418,0.09276950867922551,-8.511982322693494e-11
p1g_g012_t0_b1_p0,p1g_g012,train,1000.0,120.0,4.0,6,edge_balanced,offset,41.28918146661823,33.44788780175697,0.9377331987780129,0.06226680134138686,1.4795795459296577,0.043658031674530695,6.795045210512569,1.6721432238752527,2.6383107309704315,0.06128331572148227,-1.193997262172175e-10
p1g_g012_t0_b1_p1,p1g_g012,train,1000.0,120.0,6.0,6,edge_balanced,offset,61.933772197976964,50.1718317009179,0.9377331987450912,0.06226680133930355,2.219369318821109,0.04365803167458407,10.192567815431744,2.5082148357207075,3.9574660963209567,0.09192497358526452,-8.439475044734006e-11
p1g_g012_t1_b0_p0,p1g_g012,train,1400.0,20.0,4.0,6,edge_balanced,offset,32.05470560060695,28.02479142529737,0.9871828139459542,0.012817186172560127,0.4765978909569481,0.01699290393677315,2.235665390703275,0.5398726890130092,0.6360572271000251,0.06191689564082026,-1.1851432335507894e-10
p1g_g012_t1_b0_p1,p1g_g012,train,1400.0,20.0,6.0,6,edge_balanced,offset,48.08205839940928,42.03718713648042,0.9871828139105507,0.01281718617211824,0.7148968364263386,0.016992903937149535,3.3534980860524115,0.8098090335201391,0.9540858406247708,0.09287534346981374,-8.266897814449929e-11
p1g_g012_t1_b1_p0,p1g_g012,train,1400.0,120.0,4.0,6,edge_balanced,offset,31.06612105761019,24.49951159573339,0.9542533611189874,0.045746638999041855,1.1159668028338332,0.04496473805765716,5.032893328361524,1.2169434480064183,1.9692888018996086,0.06150979806648138,-1.180292530378324e-10
p1g_g012_t1_b1_p1,p1g_g012,train,1400.0,120.0,6.0,6,edge_balanced,offset,46.599181584968846,36.749267392326,0.9542533610847297,0.04574663899750505,1.6739502041972723,0.04496473805778257,7.549339992290697,1.8254151719395395,2.953933202747919,0.09226469710876017,-8.22347375380635e-11
p1g_g013_t0_b0_p0,p1g_g013,train,1000.0,20.0,4.0,9,mixed,offset,41.444372815007796,38.676946246002245,0.9823706125052412,0.01762938761494251,0.499013326825652,0.012893104566385866,2.0077335338900753,0.5118141255466071,0.790712007325908,0.042478451988358756,-1.2018366857269314e-10
p1g_g013_t0_b0_p1,p1g_g013,train,1000.0,20.0,6.0,9,mixed,offset,62.16655922044862,58.01541936700621,0.9823706124707977,0.01762938761433893,0.748519990222199,0.012893104566549327,3.0116003007577774,0.767721188321218,1.1860680109530222,0.06371767798526662,-8.513667780022753e-11
p1g_g013_t0_b1_p0,p1g_g013,train,1000.0,120.0,4.0,9,mixed,offset,39.60090283382499,33.403376438492,0.9378619399651029,0.062138060154326345,1.450248092190165,0.042849895277067875,6.68128067616567,1.67446808896932,2.5929175945700536,0.04248152993744725,-1.1942926508856644e-10
p1g_g013_t0_b1_p1,p1g_g013,train,1000.0,120.0,6.0,9,mixed,offset,59.401354248767234,50.105064656018435,0.9378619399321764,0.06213806015223402,2.1753721382116296,0.042849895277090426,10.021921013909378,2.511702133362178,3.889376391721555,0.06372229490733616,-8.441038608827019e-11
p1g_g013_t1_b0_p0,p1g_g013,train,1400.0,20.0,4.0,9,mixed,offset,30.3623150800272,27.968955844122878,0.9872195198070444,0.012780480311494837,0.4170445526874686,0.01490090428011968,1.6331641701008834,0.5147041626643158,0.5943471304833565,0.0424810377430731,-1.185392027591714e-10
p1g_g013_t1_b0_p1,p1g_g013,train,1400.0,20.0,6.0,9,mixed,offset,45.54347261852581,41.953433764718724,0.9872195197716565,0.012780480311052783,0.6255668290209289,0.01490090428039552,2.4497462550961018,0.7720562439968148,0.8915206956984889,0.06372155661625811,-8.270923298100048e-11
p1g_g013_t1_b1_p0,p1g_g013,train,1400.0,120.0,4.0,9,mixed,offset,29.37756620841793,24.453771711842503,0.9543843703555714,0.045615629762473034,1.0815388440167253,0.04366153578924566,4.918826269726878,1.219208086994854,1.923803217952866,0.04248409500428352,-1.1804447697105758e-10
p1g_g013_t1_b1_p1,p1g_g013,train,1400.0,120.0,6.0,9,mixed,offset,44.06634931116366,36.680657566491284,0.9543843703213231,0.04561562976094576,1.6223082659700634,0.04366153578928307,7.3782394043414,1.8288121304214542,2.8857048268261565,0.06372614250784636,-8.226882138491949e-11
p1g_g014_t0_b0_p0,p1g_g014,train,1000.0,20.0,4.0,6,distributed,partly_aligned,44.34214509887903,38.71946076116546,0.9823426013478351,0.017657398772423588,0.5813126700776827,0.015000324840235139,3.1669329112025366,0.5280641807138409,0.7807181453626981,0.14731578446759386,-1.202587196491578e-10
p1g_g014_t0_b0_p1,p1g_g014,train,1000.0,20.0,6.0,6,distributed,partly_aligned,66.51321764622253,58.07919113974113,0.9823426013133925,0.01765739877181094,0.8719690051049478,0.015000324840554137,4.7503993668066755,0.7920962710709318,1.1710772180163644,0.22097367670295398,-8.520339989104286e-11
p1g_g014_t0_b1_p0,p1g_g014,train,1000.0,120.0,4.0,6,distributed,partly_aligned,42.494509838457645,33.43751183137001,0.9377632094235966,0.06223679069586427,1.4729632400827142,0.04346898292154693,6.953206467761277,1.653459191164643,2.586406482117411,0.14738737665589952,-1.1946085787251093e-10
p1g_g014_t0_b1_p1,p1g_g014,train,1000.0,120.0,6.0,6,distributed,partly_aligned,63.7417647556847,50.15626774533259,0.9377632093906728,0.06223679069375934,2.209444860053186,0.0434689829216463,10.429809701355964,2.4801887866569245,3.8796097230459736,0.22108106498575353,-8.443219271884554e-11
p1g_g014_t1_b0_p0,p1g_g014,train,1400.0,20.0,4.0,6,distributed,partly_aligned,33.25556858287899,28.01177568520015,0.987191370388676,0.012808629729938324,0.5154767540739376,0.018383317807466135,3.1713075264596,0.5309534385682468,0.5843496198551179,0.14757639130573352,-1.186143162856812e-10
p1g_g014_t1_b0_p1,p1g_g014,train,1400.0,20.0,6.0,6,distributed,partly_aligned,49.88335287278005,42.01766352632495,0.9871913703532726,0.012808629729487361,0.7732151311042014,0.018383317807951646,4.756961289688434,0.7964301578525692,0.8765244297645154,0.22136458695825922,-8.276000718066001e-11
p1g_g014_t1_b1_p0,p1g_g014,train,1400.0,120.0,4.0,6,distributed,partly_aligned,32.26742125663952,24.48884924693593,0.9542839004658519,0.04571609965227344,1.1158593211897783,0.04496639520444209,5.521920362888352,1.1982432853507134,1.9173488709458297,0.14764764016354093,-1.181253150850381e-10
p1g_g014_t1_b1_p1,p1g_g014,train,1400.0,120.0,6.0,6,distributed,partly_aligned,48.40113188347249,36.73327386912532,0.9542839004315843,0.04571609965071587,1.673788981733381,0.0449663952046308,8.28288054411081,1.7973649279579718,2.8760233063211444,0.2214714602479262,-8.23001944372237e-11
p1g_g015_t0_b0_p0,p1g_g015,train,1000.0,20.0,4.0,6,distributed,partly_aligned,44.77970719089319,38.697559293148586,0.9823570313717169,0.017642968748509014,0.5844821274277275,0.015088825555836518,3.571945939670286,0.5204857667309852,0.7993435891054332,0.19397497673350017,-1.2022594031435574e-10
p1g_g015_t0_b0_p1,p1g_g015,train,1000.0,20.0,6.0,6,distributed,partly_aligned,67.16956078426443,58.046338937731335,0.9823570313372691,0.017642968747910503,0.876723191126861,0.015088825556100523,5.35791890951225,0.7807286500967621,1.1990153836184732,0.2909624651020408,-8.517965037017443e-11
p1g_g015_t0_b1_p0,p1g_g015,train,1000.0,120.0,4.0,6,distributed,partly_aligned,42.93351467128883,33.41992689100551,0.9378140707303263,0.06218592938927464,1.4842437183768287,0.04381797993768586,7.152045154541952,1.6711270924121209,2.6037927590011236,0.19401185008092625,-1.19600940262643e-10
p1g_g015_t0_b1_p1,p1g_g015,train,1000.0,120.0,6.0,6,distributed,partly_aligned,64.40027200495098,50.129890334778224,0.9378140706973963,0.06218592938713269,2.226365577495995,0.04381797993783491,10.72806773154565,2.506690638531211,3.90568913837609,0.2910177751257379,-8.452899491473431e-11
p1g_g015_t1_b0_p0,p1g_g015,train,1400.0,20.0,4.0,6,distributed,partly_aligned,33.69183943171549,27.9897169277014,0.9872058716380498,0.012794128480504437,0.5160978655121722,0.018415866902060127,3.5779680523145885,0.5233811079961583,0.6029707551642787,0.1936477568981445,-1.1855428444507154e-10
p1g_g015_t1_b0_p1,p1g_g015,train,1400.0,20.0,6.0,6,distributed,partly_aligned,50.53775914605154,41.98457539009795,0.9872058716026645,0.01279412848007203,0.7741467982585822,0.018415866902467395,5.366952078481006,0.7850716619939817,0.9044561327134488,0.2904716353426693,-8.27364797043965e-11
p1g_g015_t1_b1_p0,p1g_g015,train,1400.0,120.0,4.0,6,distributed,partly_aligned,32.70463600640585,24.47077895945669,0.9543356578025277,0.045664342315754,1.1259986116578289,0.04539598135010252,5.719625260642999,1.2158897631425702,1.9346992478052698,0.19357526262484726,-1.1828171775363217e-10
p1g_g015_t1_b1_p1,p1g_g015,train,1400.0,120.0,6.0,6,distributed,partly_aligned,49.056954008128,36.706168437897375,0.9543356577682841,0.04566434231415254,1.6889979174371186,0.04539598135035966,8.57943789075631,1.823834644649196,2.9020488716171826,0.29036289392638537,-8.243661309137451e-11
p1g_g016_t0_b0_p0,p1g_g016,train,1000.0,20.0,4.0,8,edge_balanced,partly_aligned,42.95520517163396,38.725529625080426,0.9823386028098142,0.017661397310387003,0.5780288861241256,0.014915037479511947,2.5710695879382683,0.5343355816511917,0.8454060106108727,0.10848535484717559,-1.2020122397427002e-10
p1g_g016_t0_b0_p1,p1g_g016,train,1000.0,20.0,6.0,8,edge_balanced,partly_aligned,64.43280775540785,58.08829443560364,0.9823386027753472,0.01766139730976669,0.8670433291747826,0.014915037479833412,3.856604381856812,0.801503372477498,1.2681090158931738,0.16272803227241184,-8.511388815968246e-11
p1g_g016_t0_b1_p0,p1g_g016,train,1000.0,120.0,4.0,8,edge_balanced,partly_aligned,41.108174158337704,33.442384591965535,0.9377491158317605,0.062250884287667674,1.493508395732121,0.04407553121980852,6.819043129095064,1.6788727477437533,2.651358284085461,0.1084697180883154,-1.194281340488601e-10
p1g_g016_t0_b1_p1,p1g_g016,train,1000.0,120.0,6.0,8,edge_balanced,partly_aligned,61.66226123555856,50.163576886226146,0.9377491157988307,0.06225088428556127,2.2402625935262837,0.04407553121990862,10.228564693304804,2.5183091215246236,3.9770374259962864,0.16270457713301312,-8.439195638606141e-11
p1g_g016_t1_b0_p0,p1g_g016,train,1400.0,20.0,4.0,8,edge_balanced,partly_aligned,31.872188687505513,28.017888133801467,0.9871873521141843,0.01281264800439701,0.5051637131125785,0.018015670125658075,2.492759116562752,0.5372274045388963,0.6490414802516398,0.10841432043167742,-1.185813010284864e-10
p1g_g016_t1_b0_p1,p1g_g016,train,1400.0,20.0,6.0,8,edge_balanced,partly_aligned,47.80828302976647,42.02683219922116,0.9871873520787888,0.012812648003939475,0.7577455696612695,0.018015670126111837,3.739138674840831,0.8058411068094529,0.9735622203601224,0.1626214806506141,-8.272830106144842e-11
p1g_g016_t1_b1_p0,p1g_g016,train,1400.0,120.0,4.0,8,edge_balanced,partly_aligned,30.88474859376555,24.49385649648774,0.9542695585854706,0.045730441532618266,1.1323784183973085,0.0456353166097629,5.056856055000878,1.2236626230217098,1.9823187224523053,0.10839872721498978,-1.1808884425867916e-10
p1g_g016_t1_b1_p1,p1g_g016,train,1400.0,120.0,6.0,8,edge_balanced,partly_aligned,46.32712288921067,36.74078474345411,0.9542695585512053,0.04573044153106537,1.6985676275433172,0.045635316609937346,7.585284082247938,1.8354939344629315,2.9734780835780725,0.1625980908294764,-8.227069026034428e-11
p1g_g017_t0_b0_p0,p1g_g017,train,1000.0,20.0,4.0,5,distributed,partly_aligned,45.41001115954634,38.66506897555478,0.9823784379759668,0.01762156214424495,0.6082584506027148,0.015714489211896433,3.6986688435367796,0.5183788777170548,0.8018318573506917,0.0033728295782111672,-1.2021175027632225e-10
p1g_g017_t0_b0_p1,p1g_g017,train,1000.0,20.0,6.0,5,distributed,partly_aligned,68.11501673726104,57.997603461330485,0.9823784379415151,0.0176215621436375,0.9123876758911927,0.01571448921221655,5.548003265303976,0.7775683165762644,1.2027477859938358,0.005059244369192584,-8.5152602561737e-11
p1g_g017_t0_b1_p0,p1g_g017,train,1000.0,120.0,4.0,5,distributed,partly_aligned,43.56517620395715,33.39384004153447,0.9378895222941142,0.062110477825390954,1.5002859926379488,0.04432002442681828,7.253026337746633,1.6799163161668957,2.6043383570156493,0.003399100336423544,-1.1950510719893614e-10
p1g_g017_t0_b1_p1,p1g_g017,train,1000.0,120.0,6.0,5,distributed,partly_aligned,65.34776430397159,50.09076006057758,0.9378895222611835,0.062110477823276326,2.2504289888860987,0.04432002442694903,10.879539506282867,2.5198744741603036,3.9065075353930183,0.005098650505601654,-8.445985577587578e-11
p1g_g017_t1_b0_p0,p1g_g017,train,1400.0,20.0,4.0,5,distributed,partly_aligned,34.318284609164834,27.956993274847285,0.9872273839037088,0.012772616214869342,0.540897957692723,0.019320400668867657,3.7054090793554906,0.5212768294900343,0.6054530459767307,0.0034791610660249717,-1.1857812995397232e-10
p1g_g017_t1_b0_p1,p1g_g017,train,1400.0,20.0,6.0,5,distributed,partly_aligned,51.477426912242606,41.93548991079966,0.9872273838683086,0.012772616214421441,0.8113469365317291,0.019320400669369305,5.558113619035396,0.7819152442349946,0.9081795689436944,0.005218741595797383,-8.272999183859635e-11
p1g_g017_t1_b1_p0,p1g_g017,train,1400.0,120.0,4.0,5,distributed,partly_aligned,33.33197175647928,24.443972108833567,0.9544124386059153,0.045587561512250616,1.1439742431157776,0.04616048383222191,5.588957418387963,1.2246414346323604,1.9351907786950733,0.0035052821287422375,-1.1816590761437595e-10
p1g_g017_t1_b1_p1,p1g_g017,train,1400.0,120.0,6.0,5,distributed,partly_aligned,49.99795763326523,36.66595816197071,0.9544124385716509,0.04558756151068866,1.7159613646222582,0.04616048383244965,8.383436127362415,1.8369621518797885,2.9027861679448392,0.005257923191891223,-8.233954259158811e-11
p1g_g018_t0_b0_p0,p1g_g018,train,1000.0,20.0,4.0,9,edge_balanced,offset,42.03611493372199,38.692381043793596,0.9823604431183816,0.017639557001796098,0.5106013004643232,0.013187142360763663,2.251782879924974,0.5182808683049984,0.812587956700213,0.02122619983418872,-1.2017765255167845e-10
p1g_g018_t0_b0_p1,p1g_g018,train,1000.0,20.0,6.0,9,edge_balanced,offset,63.05417239852835,58.03857156368948,0.98236044308393,0.0176395570011893,0.765901950681151,0.013187142360954265,3.37767431981797,0.777421302458265,1.2188819350165545,0.03183929975318733,-8.511933750436167e-11
p1g_g018_t0_b1_p0,p1g_g018,train,1000.0,120.0,4.0,9,edge_balanced,offset,40.190806754901814,33.41576921504579,0.9378260960670878,0.06217390405232717,1.459633588638817,0.043111501766905674,6.68253961585043,1.6724153386452372,2.61644316289113,0.020657971074115267,-1.1941495015044268e-10
p1g_g018_t0_b1_p1,p1g_g018,train,1000.0,120.0,6.0,9,edge_balanced,offset,60.286210130391225,50.12365382085052,0.9378260960341698,0.06217390405024156,2.1894503828843734,0.04311150176693153,10.023809423436376,2.5086230078758263,3.9246647442017775,0.03098695661219608,-8.441133902969966e-11
p1g_g018_t1_b0_p0,p1g_g018,train,1400.0,20.0,4.0,9,edge_balanced,offset,30.95361442433,27.98450148979318,0.987209300224856,0.012790699893677778,0.42918607234536826,0.015325928474159208,1.824636709715719,0.5211700875326528,0.6162194309470692,0.02126033885230072,-1.185337574621803e-10
p1g_g018_t1_b0_p1,p1g_g018,train,1400.0,20.0,6.0,9,edge_balanced,offset,46.430421634992,41.976752233219266,0.9872093001894631,0.012790699893231568,0.6437791085087364,0.015325928474474238,2.7369550645260574,0.781755131299235,0.9243291463980086,0.03189050828342488,-8.26946358611913e-11
p1g_g018_t1_b1_p0,p1g_g018,train,1400.0,120.0,4.0,9,edge_balanced,offset,29.967449763957575,24.466506530975412,0.9543478949911535,0.045652105126864004,1.0915792917422704,0.04404396604635871,4.920267749020979,1.217169310827387,1.9473483212574934,0.020838057347873473,-1.1801747079598357e-10
p1g_g018_t1_b1_p1,p1g_g018,train,1400.0,120.0,6.0,9,edge_balanced,offset,44.951174644479806,36.699759795192705,0.9543478949568954,0.045652105125347016,1.6373689375577825,0.04404396604639123,7.3804016232788285,1.8257539661689748,2.921022481780426,0.03125708602368604,-8.224240732879196e-11
p1g_g019_t0_b0_p0,p1g_g019,train,1000.0,20.0,4.0,8,distributed,partly_aligned,43.3272743946697,38.71625466838881,0.9823447137173443,0.017655286402801274,0.5760742985795737,0.014867674886307594,2.8078484897937983,0.5274066162218674,0.8413124523580677,0.033173129452165995,-1.2014560527018325e-10
p1g_g019_t0_b0_p1,p1g_g019,train,1000.0,20.0,6.0,8,distributed,partly_aligned,64.99091158995316,58.07438200057906,0.9823447136828841,0.01765528640219103,0.8641114478559592,0.014867674886589933,4.211772734699707,0.7911099243332842,1.2619686785052409,0.04975969417739634,-8.507511130758279e-11
p1g_g019_t0_b1_p0,p1g_g019,train,1000.0,120.0,4.0,8,distributed,partly_aligned,41.48051790569656,33.43493762265146,0.9377706548635547,0.06222934525584942,1.4947593151033953,0.044120213901582786,6.935707271375975,1.684588049713284,2.646496434009123,0.03315762687066126,-1.1940413241484649e-10
p1g_g019_t0_b1_p1,p1g_g019,train,1000.0,120.0,6.0,8,distributed,partly_aligned,62.22077685658718,50.15240643225796,0.9377706548306324,0.06222934525375968,2.2421389725822007,0.04412021390166264,10.403560906730661,2.5268820744778395,3.969744650880614,0.04973644030178548,-8.439205815650534e-11
